student_id,week_start,logins,time_spent_minutes,assignments_submitted,forum_posts
STU0134,2025-04-16,11,281,4,3
STU0134,2025-04-23,13,296,3,2
STU0134,2025-04-30,12,290,4,3
STU0134,2025-05-07,13,248,5,3
STU0134,2025-05-14,8,297,3,4
STU0135,2025-01-01,6,172,1,3
STU0135,2025-01-08,9,149,3,2
STU0135,2025-01-15,9,222,1,1
STU0135,2025-01-22,3,173,3,3
STU0135,2025-01-29,3,159,2,3
STU0135,2025-02-05,4,140,2,1
STU0135,2025-02-12,9,174,1,0
STU0135,2025-02-19,3,152,2,0
STU0135,2025-02-26,6,174,1,2
STU0135,2025-03-05,7,210,2,3
STU0135,2025-03-12,3,205,2,2
STU0135,2025-03-19,8,182,1,0
STU0135,2025-03-26,8,228,3,2
STU0135,2025-04-02,3,229,2,2
STU0135,2025-04-09,8,143,2,3
STU0135,2025-04-16,5,121,1,3
STU0135,2025-04-23,6,196,3,2
STU0135,2025-04-30,7,223,1,3
STU0135,2025-05-07,5,211,1,2
STU0135,2025-05-14,3,134,3,1
STU0136,2025-01-01,7,275,3,4
STU0136,2025-01-08,6,261,4,2
STU0136,2025-01-15,6,194,4,3
STU0136,2025-01-22,8,264,3,1
STU0136,2025-01-29,7,244,4,2
STU0136,2025-02-05,6,246,2,1
STU0136,2025-02-12,9,261,3,4
STU0136,2025-02-19,8,160,3,4
STU0136,2025-02-26,8,208,4,3
STU0136,2025-03-05,10,253,3,1
STU0136,2025-03-12,6,190,4,2
STU0136,2025-03-19,6,255,3,3
STU0136,2025-03-26,5,195,3,4
STU0136,2025-04-02,11,230,3,2
STU0136,2025-04-09,9,231,2,3
STU0136,2025-04-16,10,177,4,1
STU0136,2025-04-23,11,192,4,2
STU0136,2025-04-30,8,183,3,2
STU0136,2025-05-07,9,162,4,2
STU0136,2025-05-14,5,253,4,1
STU0137,2025-01-01,10,210,4,4
STU0137,2025-01-08,8,248,3,3
STU0137,2025-01-15,11,264,3,4
STU0137,2025-01-22,11,227,3,2
STU0137,2025-01-29,6,160,3,1
STU0137,2025-02-05,9,171,2,4
STU0137,2025-02-12,9,192,3,1
STU0137,2025-02-19,10,230,2,4
STU0137,2025-02-26,11,237,3,1
STU0137,2025-03-05,9,251,3,1
STU0137,2025-03-12,10,174,3,2
STU0137,2025-03-19,10,233,4,4
STU0137,2025-03-26,7,264,2,3
STU0137,2025-04-02,11,194,2,1
STU0137,2025-04-09,9,263,4,3
STU0137,2025-04-16,10,273,4,3
STU0137,2025-04-23,10,260,2,1
STU0137,2025-04-30,8,196,2,4
STU0137,2025-05-07,5,199,2,2
STU0137,2025-05-14,8,199,2,3
STU0138,2025-01-01,4,97,1,1
STU0138,2025-01-08,6,174,2,1
STU0138,2025-01-15,7,145,1,0
STU0138,2025-01-22,2,182,1,2
STU0138,2025-01-29,5,174,2,1
STU0138,2025-02-05,2,158,3,0
STU0138,2025-02-12,2,90,2,1
STU0138,2025-02-19,4,138,1,0
STU0138,2025-02-26,8,106,3,2
STU0138,2025-03-05,4,172,3,3
STU0138,2025-03-12,3,138,1,0
STU0138,2025-03-19,7,129,1,0
STU0138,2025-03-26,2,157,2,3
STU0138,2025-04-02,5,194,1,2
STU0138,2025-04-09,7,186,1,2
STU0138,2025-04-16,8,174,2,0
STU0138,2025-04-23,3,128,2,0
STU0138,2025-04-30,8,193,2,2
STU0138,2025-05-07,3,182,3,1
STU0138,2025-05-14,3,196,2,2
STU0139,2025-01-01,11,212,4,4
STU0139,2025-01-08,8,223,4,1
STU0139,2025-01-15,9,235,3,3
STU0139,2025-01-22,11,210,4,3
STU0139,2025-01-29,5,166,2,2
STU0139,2025-02-05,6,180,4,4
STU0139,2025-02-12,5,188,4,2
STU0139,2025-02-19,11,207,2,4
STU0139,2025-02-26,6,203,2,2
STU0139,2025-03-05,7,161,3,3
STU0139,2025-03-12,10,245,2,4
STU0139,2025-03-19,5,158,2,4
STU0139,2025-03-26,5,234,3,4
STU0139,2025-04-02,5,258,3,2
STU0139,2025-04-09,11,223,4,3
STU0139,2025-04-16,8,237,3,3
STU0139,2025-04-23,9,207,2,1
STU0139,2025-04-30,9,199,3,4
STU0139,2025-05-07,5,178,3,3
STU0139,2025-05-14,9,175,4,3
STU0140,2025-01-01,11,322,3,1
STU0140,2025-01-08,11,333,4,3
STU0140,2025-01-15,12,347,4,4
STU0140,2025-01-22,14,286,5,3
STU0140,2025-01-29,9,323,3,3
STU0140,2025-02-05,12,287,4,2
STU0140,2025-02-12,12,256,3,2
STU0140,2025-02-19,13,280,3,2
STU0140,2025-02-26,9,278,5,1
STU0140,2025-03-05,9,330,5,4
STU0140,2025-03-12,8,310,4,4
STU0140,2025-03-19,13,331,4,2
STU0140,2025-03-26,14,337,5,2
STU0140,2025-04-02,14,280,5,2
STU0140,2025-04-09,11,324,5,1
STU0140,2025-04-16,13,257,4,1
STU0140,2025-04-23,11,239,5,4
STU0140,2025-04-30,10,298,5,1
STU0140,2025-05-07,11,266,4,1
STU0140,2025-05-14,13,248,3,3
STU0141,2025-01-01,13,247,4,3
STU0141,2025-01-08,9,243,4,4
STU0141,2025-01-15,10,223,5,4
STU0141,2025-01-22,12,291,3,4
STU0141,2025-01-29,8,285,5,1
STU0141,2025-02-05,8,312,5,2
STU0141,2025-02-12,13,279,3,2
STU0141,2025-02-19,8,305,3,3
STU0141,2025-02-26,13,218,3,1
STU0141,2025-03-05,8,257,5,2
STU0141,2025-03-12,7,233,5,4
STU0141,2025-03-19,11,315,5,2
STU0141,2025-03-26,10,287,3,1
STU0141,2025-04-02,8,224,3,3
STU0141,2025-04-09,13,252,5,2
STU0141,2025-04-16,12,258,5,4
STU0141,2025-04-23,12,289,4,1
STU0141,2025-04-30,7,217,5,2
STU0141,2025-05-07,11,301,5,2
STU0141,2025-05-14,11,214,3,1
STU0142,2025-01-01,9,248,4,1
STU0142,2025-01-08,13,258,4,4
STU0142,2025-01-15,10,313,3,3
STU0142,2025-01-22,8,340,5,4
STU0142,2025-01-29,13,259,5,1
STU0142,2025-02-05,8,250,5,2
STU0142,2025-02-12,12,239,3,4
STU0142,2025-02-19,12,276,5,3
STU0142,2025-02-26,12,252,5,2
STU0142,2025-03-05,14,277,5,2
STU0142,2025-03-12,8,252,5,1
STU0142,2025-03-19,13,224,5,2
STU0142,2025-03-26,9,293,3,2
STU0142,2025-04-02,11,317,4,2
STU0142,2025-04-09,13,273,3,3
STU0142,2025-04-16,13,342,3,3
STU0142,2025-04-23,11,308,4,1
STU0142,2025-04-30,12,258,4,4
STU0142,2025-05-07,8,337,5,3
STU0142,2025-05-14,12,235,5,1
STU0143,2025-01-01,10,168,2,4
STU0143,2025-01-08,10,237,4,3
STU0143,2025-01-15,10,273,2,2
STU0143,2025-01-22,6,278,2,1
STU0143,2025-01-29,10,238,3,3
STU0143,2025-02-05,10,245,4,2
STU0143,2025-02-12,10,242,2,1
STU0143,2025-02-19,5,275,2,1
STU0143,2025-02-26,5,220,2,2
STU0143,2025-03-05,6,252,2,4
STU0143,2025-03-12,7,253,3,2
STU0143,2025-03-19,11,163,2,3
STU0143,2025-03-26,7,174,2,2
STU0143,2025-04-02,7,256,3,3
STU0143,2025-04-09,6,202,2,4
STU0143,2025-04-16,7,176,3,3
STU0143,2025-04-23,5,262,3,3
STU0143,2025-04-30,9,192,3,4
STU0143,2025-05-07,5,178,2,2
STU0143,2025-05-14,9,244,4,2
STU0144,2025-01-01,6,176,4,1
STU0144,2025-01-08,8,225,2,1
STU0144,2025-01-15,6,206,4,2
STU0144,2025-01-22,11,244,3,2
STU0144,2025-01-29,7,208,2,1
STU0144,2025-02-05,11,264,2,3
STU0144,2025-02-12,7,213,2,3
STU0144,2025-02-19,10,256,3,2
STU0144,2025-02-26,6,176,3,2
STU0144,2025-03-05,9,276,4,3
STU0144,2025-03-12,8,283,2,4
STU0144,2025-03-19,12,269,3,4
STU0144,2025-03-26,12,255,4,4
STU0144,2025-04-02,6,257,3,4
STU0144,2025-04-09,11,237,3,2
STU0144,2025-04-16,10,222,2,1
STU0144,2025-04-23,8,190,4,4
STU0144,2025-04-30,8,270,4,1
STU0144,2025-05-07,6,180,4,3
STU0144,2025-05-14,6,175,4,1
STU0145,2025-01-01,6,177,1,2
STU0145,2025-01-08,6,165,1,1
STU0145,2025-01-15,2,133,2,0
STU0145,2025-01-22,2,145,2,1
STU0145,2025-01-29,8,191,2,0
STU0145,2025-02-05,4,197,1,0
STU0145,2025-02-12,2,123,3,3
STU0145,2025-02-19,2,189,2,2
STU0145,2025-02-26,5,156,1,2
STU0145,2025-03-05,8,89,3,2
STU0145,2025-03-12,7,166,3,2
STU0145,2025-03-19,7,95,2,0
STU0145,2025-03-26,4,100,1,2
STU0145,2025-04-02,5,110,1,3
STU0145,2025-04-09,6,153,2,2
STU0145,2025-04-16,3,133,1,1
STU0145,2025-04-23,3,195,3,2
STU0145,2025-04-30,4,98,1,1
STU0145,2025-05-07,7,108,2,0
STU0145,2025-05-14,8,106,3,0
STU0146,2025-01-01,5,167,3,4
STU0146,2025-01-08,5,143,2,2
STU0146,2025-01-15,11,167,3,2
STU0146,2025-01-22,6,182,2,4
STU0146,2025-01-29,6,199,3,1
STU0146,2025-02-05,10,243,3,4
STU0146,2025-02-12,5,254,4,2
STU0146,2025-02-19,6,204,3,1
STU0146,2025-02-26,7,152,3,1
STU0146,2025-03-05,7,168,3,3
STU0146,2025-03-12,6,243,4,3
STU0146,2025-03-19,9,256,2,2
STU0146,2025-03-26,11,179,3,3
STU0146,2025-04-02,8,233,3,4
STU0146,2025-04-09,10,177,4,2
STU0146,2025-04-16,6,169,2,3
STU0146,2025-04-23,11,142,2,1
STU0146,2025-04-30,10,225,4,3
STU0146,2025-05-07,9,239,2,1
STU0146,2025-05-14,7,224,4,3
STU0147,2025-01-01,7,227,3,4
STU0147,2025-01-08,7,261,3,3
STU0147,2025-01-15,12,252,5,1
STU0147,2025-01-22,11,279,5,3
STU0147,2025-01-29,10,192,5,3
STU0147,2025-02-05,12,214,4,2
STU0147,2025-02-12,7,211,3,2
STU0147,2025-02-19,12,290,5,2
STU0147,2025-02-26,11,251,4,3
STU0147,2025-03-05,8,235,5,3
STU0147,2025-03-12,12,268,3,2
STU0147,2025-03-19,7,185,5,1
STU0147,2025-03-26,8,208,5,3
STU0147,2025-04-02,12,247,5,2
STU0147,2025-04-09,9,260,4,1
STU0147,2025-04-16,7,293,3,3
STU0147,2025-04-23,9,225,3,2
STU0147,2025-04-30,11,231,5,1
STU0147,2025-05-07,8,239,3,2
STU0147,2025-05-14,6,198,5,3
STU0148,2025-01-01,7,293,4,2
STU0148,2025-01-08,9,202,3,4
STU0148,2025-01-15,13,256,3,4
STU0148,2025-01-22,12,207,3,1
STU0148,2025-01-29,11,292,5,2
STU0148,2025-02-05,13,214,4,2
STU0148,2025-02-12,9,306,5,4
STU0148,2025-02-19,8,222,3,3
STU0148,2025-02-26,9,228,5,2
STU0148,2025-03-05,13,278,4,3
STU0148,2025-03-12,8,213,4,3
STU0148,2025-03-19,8,304,5,4
STU0148,2025-03-26,7,301,3,2
STU0148,2025-04-02,9,202,5,1
STU0148,2025-04-09,7,217,4,2
STU0148,2025-04-16,10,307,5,3
STU0148,2025-04-23,13,269,3,2
STU0148,2025-04-30,9,204,5,1
STU0148,2025-05-07,8,218,5,4
STU0148,2025-05-14,12,234,3,4
STU0149,2025-01-01,5,176,2,2
STU0149,2025-01-08,9,111,1,2
STU0149,2025-01-15,3,174,3,0
STU0149,2025-01-22,8,200,1,3
STU0149,2025-01-29,5,117,1,2
STU0149,2025-02-05,7,111,3,2
STU0149,2025-02-12,3,143,3,1
STU0149,2025-02-19,8,129,2,3
STU0149,2025-02-26,6,177,3,1
STU0149,2025-03-05,6,176,3,3
STU0149,2025-03-12,7,194,3,1
STU0149,2025-03-19,7,179,1,0
STU0149,2025-03-26,5,141,1,2
STU0149,2025-04-02,8,177,2,0
STU0149,2025-04-09,9,126,2,1
STU0149,2025-04-16,8,188,1,0
STU0149,2025-04-23,5,122,2,2
STU0149,2025-04-30,7,108,2,1
STU0149,2025-05-07,8,143,3,3
STU0149,2025-05-14,5,131,1,1
STU0150,2025-01-01,6,126,1,0
STU0150,2025-01-08,3,143,1,1
STU0150,2025-01-15,5,65,1,0
STU0150,2025-01-22,1,132,1,0
STU0150,2025-01-29,2,140,1,0
STU0150,2025-02-05,1,145,2,0
STU0150,2025-02-12,4,107,2,3
STU0150,2025-02-19,5,164,2,1
STU0150,2025-02-26,1,172,2,1
STU0150,2025-03-05,3,127,2,2
STU0150,2025-03-12,2,183,1,2
STU0150,2025-03-19,2,101,2,3
STU0150,2025-03-26,3,177,2,0
STU0150,2025-04-02,7,128,1,1
STU0150,2025-04-09,5,81,3,0
STU0150,2025-04-16,4,73,1,3
STU0150,2025-04-23,6,73,3,2
STU0150,2025-04-30,6,128,3,0
STU0150,2025-05-07,4,91,1,3
STU0150,2025-05-14,1,102,2,1
STU0151,2025-01-01,8,224,4,2
STU0151,2025-01-08,10,220,4,4
STU0151,2025-01-15,7,278,5,4
STU0151,2025-01-22,7,187,3,2
STU0151,2025-01-29,7,248,3,2
STU0151,2025-02-05,12,197,4,1
STU0151,2025-02-12,8,259,4,2
STU0151,2025-02-19,7,242,5,3
STU0151,2025-02-26,6,201,4,3
STU0151,2025-03-05,8,251,4,2
STU0151,2025-03-12,8,227,5,1
STU0151,2025-03-19,7,211,5,2
STU0151,2025-03-26,6,184,5,1
STU0151,2025-04-02,10,226,5,3
STU0151,2025-04-09,11,249,5,1
STU0151,2025-04-16,12,222,5,1
STU0151,2025-04-23,8,211,5,2
STU0151,2025-04-30,9,209,4,3
STU0151,2025-05-07,10,186,5,3
STU0151,2025-05-14,11,216,4,1
STU0152,2025-01-01,6,178,3,0
STU0152,2025-01-08,7,92,1,2
STU0152,2025-01-15,8,71,2,1
STU0152,2025-01-22,2,159,2,3
STU0152,2025-01-29,2,96,1,2
STU0152,2025-02-05,4,123,1,1
STU0152,2025-02-12,5,74,1,2
STU0152,2025-02-19,4,111,3,3
STU0152,2025-02-26,3,104,3,0
STU0152,2025-03-05,4,81,3,2
STU0152,2025-03-12,5,125,3,0
STU0152,2025-03-19,6,74,3,3
STU0152,2025-03-26,4,139,1,1
STU0152,2025-04-02,8,151,3,1
STU0152,2025-04-09,6,174,2,3
STU0152,2025-04-16,4,84,3,2
STU0152,2025-04-23,7,80,3,2
STU0152,2025-04-30,2,142,1,1
STU0152,2025-05-07,8,124,2,2
STU0152,2025-05-14,7,124,2,2
STU0153,2025-01-01,5,113,3,1
STU0153,2025-01-08,4,71,2,3
STU0153,2025-01-15,8,93,1,3
STU0153,2025-01-22,8,157,1,3
STU0153,2025-01-29,4,177,1,2
STU0153,2025-02-05,8,98,2,0
STU0153,2025-02-12,3,81,2,3
STU0153,2025-02-19,3,75,2,0
STU0153,2025-02-26,7,179,1,2
STU0153,2025-03-05,6,95,1,2
STU0153,2025-03-12,3,167,3,3
STU0153,2025-03-19,3,88,1,0
STU0153,2025-03-26,2,91,2,2
STU0153,2025-04-02,7,109,2,2
STU0153,2025-04-09,5,102,3,2
STU0153,2025-04-16,6,94,2,3
STU0153,2025-04-23,5,98,2,1
STU0153,2025-04-30,2,120,1,1
STU0153,2025-05-07,4,74,1,3
STU0153,2025-05-14,8,104,1,1
STU0154,2025-01-01,11,248,4,2
STU0154,2025-01-08,7,257,4,4
STU0154,2025-01-15,7,201,4,2
STU0154,2025-01-22,7,169,4,3
STU0154,2025-01-29,11,190,2,1
STU0154,2025-02-05,10,182,3,2
STU0154,2025-02-12,10,243,3,2
STU0154,2025-02-19,11,193,3,1
STU0154,2025-02-26,9,209,4,2
STU0154,2025-03-05,8,235,3,1
STU0154,2025-03-12,5,167,3,1
STU0154,2025-03-19,9,152,3,4
STU0154,2025-03-26,8,169,2,2
STU0154,2025-04-02,5,230,4,4
STU0154,2025-04-09,10,239,3,3
STU0154,2025-04-16,9,176,2,3
STU0154,2025-04-23,7,203,3,2
STU0154,2025-04-30,5,239,3,3
STU0154,2025-05-07,6,255,2,4
STU0154,2025-05-14,10,241,3,4
STU0155,2025-01-01,8,146,4,3
STU0155,2025-01-08,5,192,3,1
STU0155,2025-01-15,10,238,3,1
STU0155,2025-01-22,8,186,4,0
STU0155,2025-01-29,10,185,2,0
STU0155,2025-02-05,4,193,4,1
STU0155,2025-02-12,5,224,2,0
STU0155,2025-02-19,7,198,3,1
STU0155,2025-02-26,9,214,3,3
STU0155,2025-03-05,5,213,2,0
STU0155,2025-03-12,4,198,3,0
STU0155,2025-03-19,9,183,2,3
STU0155,2025-03-26,9,244,4,3
STU0155,2025-04-02,7,162,3,0
STU0155,2025-04-09,4,179,4,3
STU0155,2025-04-16,5,172,3,3
STU0155,2025-04-23,8,177,2,0
STU0155,2025-04-30,8,171,3,2
STU0155,2025-05-07,7,230,4,1
STU0155,2025-05-14,8,163,4,3
STU0156,2025-01-01,10,248,4,0
STU0156,2025-01-08,7,238,3,1
STU0156,2025-01-15,9,218,4,0
STU0156,2025-01-22,8,185,4,1
STU0156,2025-01-29,8,179,4,3
STU0156,2025-02-05,5,211,3,3
STU0156,2025-02-12,7,234,3,1
STU0156,2025-02-19,8,177,3,1
STU0156,2025-02-26,10,176,2,3
STU0156,2025-03-05,5,180,2,0
STU0156,2025-03-12,10,231,3,2
STU0156,2025-03-19,6,130,3,0
STU0156,2025-03-26,9,200,3,0
STU0156,2025-04-02,9,154,4,1
STU0156,2025-04-09,10,193,4,0
STU0156,2025-04-16,4,137,3,2
STU0156,2025-04-23,5,230,4,1
STU0156,2025-04-30,4,232,4,3
STU0156,2025-05-07,8,130,3,3
STU0156,2025-05-14,10,211,4,3
STU0157,2025-01-01,4,246,4,1
STU0157,2025-01-08,6,182,4,0
STU0157,2025-01-15,7,183,3,0
STU0157,2025-01-22,5,199,4,0
STU0157,2025-01-29,5,242,4,0
STU0157,2025-02-05,5,150,2,2
STU0157,2025-02-12,6,236,3,3
STU0157,2025-02-19,4,218,3,2
STU0157,2025-02-26,4,189,4,2
STU0157,2025-03-05,8,184,3,3
STU0157,2025-03-12,5,237,3,2
STU0157,2025-03-19,7,233,2,2
STU0157,2025-03-26,5,198,4,1
STU0157,2025-04-02,5,225,4,1
STU0157,2025-04-09,5,215,4,2
STU0157,2025-04-16,4,208,4,0
STU0157,2025-04-23,5,228,3,0
STU0157,2025-04-30,7,180,3,2
STU0157,2025-05-07,7,185,3,1
STU0157,2025-05-14,7,155,3,2
STU0158,2025-01-01,1,145,2,3
STU0158,2025-01-08,1,151,1,2
STU0158,2025-01-15,4,78,0,1
STU0158,2025-01-22,4,93,1,2
STU0158,2025-01-29,7,77,2,3
STU0158,2025-02-05,4,150,2,2
STU0158,2025-02-12,4,73,2,0
STU0158,2025-02-19,6,113,1,0
STU0158,2025-02-26,4,88,2,0
STU0158,2025-03-05,6,179,0,0
STU0158,2025-03-12,1,176,1,3
STU0158,2025-03-19,4,110,1,0
STU0158,2025-03-26,1,81,0,0
STU0158,2025-04-02,1,141,0,3
STU0158,2025-04-09,3,157,0,1
STU0158,2025-04-16,5,80,0,1
STU0158,2025-04-23,3,99,0,1
STU0158,2025-04-30,1,136,1,0
STU0158,2025-05-07,2,92,1,3
STU0158,2025-05-14,2,140,2,0
STU0159,2025-01-01,8,308,3,2
STU0159,2025-01-08,9,247,5,1
STU0159,2025-01-15,11,246,3,1
STU0159,2025-01-22,8,286,4,3
STU0159,2025-01-29,9,258,3,3
STU0159,2025-02-05,12,254,3,4
STU0159,2025-02-12,13,263,4,4
STU0159,2025-02-19,12,292,5,2
STU0159,2025-02-26,10,252,5,3
STU0159,2025-03-05,7,320,5,2
STU0159,2025-03-12,10,232,5,4
STU0159,2025-03-19,9,300,4,2
STU0159,2025-03-26,7,307,5,2
STU0159,2025-04-02,12,329,3,3
STU0159,2025-04-09,12,239,3,4
STU0159,2025-04-16,7,252,3,2
STU0159,2025-04-23,11,278,4,3
STU0159,2025-04-30,10,219,5,1
STU0159,2025-05-07,10,290,5,1
STU0159,2025-05-14,11,286,3,2
STU0160,2025-01-01,7,170,2,0
STU0160,2025-01-08,1,95,2,0
STU0160,2025-01-15,4,74,3,0
STU0160,2025-01-22,2,147,2,2
STU0160,2025-01-29,4,132,3,0
STU0160,2025-02-05,4,153,3,3
STU0160,2025-02-12,5,102,3,0
STU0160,2025-02-19,2,139,1,1
STU0160,2025-02-26,6,165,2,3
STU0160,2025-03-05,5,163,1,2
STU0160,2025-03-12,2,148,3,3
STU0160,2025-03-19,3,71,3,2
STU0160,2025-03-26,2,156,2,1
STU0160,2025-04-02,7,136,2,0
STU0160,2025-04-09,2,135,3,3
STU0160,2025-04-16,6,160,2,1
STU0160,2025-04-23,2,183,3,0
STU0160,2025-04-30,7,65,2,0
STU0160,2025-05-07,3,148,1,1
STU0160,2025-05-14,6,179,3,3
STU0161,2025-01-01,8,189,3,2
STU0161,2025-01-08,8,140,1,0
STU0161,2025-01-15,9,135,1,1
STU0161,2025-01-22,9,120,1,0
STU0161,2025-01-29,8,213,3,3
STU0161,2025-02-05,5,171,2,1
STU0161,2025-02-12,8,218,3,1
STU0161,2025-02-19,4,135,3,3
STU0161,2025-02-26,7,110,3,1
STU0161,2025-03-05,5,211,1,0
STU0161,2025-03-12,3,217,2,3
STU0161,2025-03-19,8,138,2,3
STU0161,2025-03-26,5,211,2,1
STU0161,2025-04-02,4,191,2,0
STU0161,2025-04-09,8,182,2,0
STU0161,2025-04-16,5,214,2,0
STU0161,2025-04-23,6,220,1,0
STU0161,2025-04-30,4,137,1,1
STU0161,2025-05-07,3,195,3,3
STU0161,2025-05-14,7,121,2,3
STU0162,2025-01-01,8,164,3,3
STU0162,2025-01-08,2,134,2,0
STU0162,2025-01-15,3,116,3,1
STU0162,2025-01-22,7,79,1,2
STU0162,2025-01-29,5,141,2,0
STU0162,2025-02-05,8,132,1,3
STU0162,2025-02-12,3,109,1,3
STU0162,2025-02-19,6,182,2,2
STU0162,2025-02-26,4,89,1,1
STU0162,2025-03-05,5,99,3,0
STU0162,2025-03-12,8,184,3,0
STU0162,2025-03-19,8,176,2,0
STU0162,2025-03-26,6,157,3,1
STU0162,2025-04-02,3,153,3,1
STU0162,2025-04-09,2,150,1,1
STU0162,2025-04-16,2,172,1,1
STU0162,2025-04-23,5,78,2,2
STU0162,2025-04-30,8,164,1,1
STU0162,2025-05-07,7,140,2,0
STU0162,2025-05-14,5,96,3,2
STU0163,2025-01-01,2,58,1,1
STU0163,2025-01-08,5,112,0,2
STU0163,2025-01-15,3,69,0,2
STU0163,2025-01-22,7,68,2,3
STU0163,2025-01-29,6,141,0,2
STU0163,2025-02-05,3,123,1,3
STU0163,2025-02-12,5,146,0,0
STU0163,2025-02-19,4,169,0,1
STU0163,2025-02-26,4,119,1,1
STU0163,2025-03-05,6,145,1,3
STU0163,2025-03-12,7,107,1,3
STU0163,2025-03-19,6,66,0,0
STU0163,2025-03-26,4,131,1,2
STU0163,2025-04-02,7,153,0,0
STU0163,2025-04-09,1,58,2,2
STU0163,2025-04-16,2,64,1,0
STU0163,2025-04-23,3,102,1,3
STU0163,2025-04-30,6,124,2,2
STU0163,2025-05-07,5,110,0,1
STU0163,2025-05-14,3,63,0,1
STU0164,2025-01-01,10,192,4,1
STU0164,2025-01-08,6,208,2,2
STU0164,2025-01-15,10,254,4,3
STU0164,2025-01-22,11,197,3,4
STU0164,2025-01-29,10,225,3,3
STU0164,2025-02-05,8,219,2,3
STU0164,2025-02-12,8,207,4,3
STU0164,2025-02-19,10,239,4,1
STU0164,2025-02-26,9,247,2,3
STU0164,2025-03-05,7,248,4,4
STU0164,2025-03-12,10,241,4,3
STU0164,2025-03-19,10,255,4,3
STU0164,2025-03-26,12,209,2,4
STU0164,2025-04-02,6,192,3,1
STU0164,2025-04-09,10,255,3,3
STU0164,2025-04-16,6,218,4,2
STU0164,2025-04-23,6,246,4,1
STU0164,2025-04-30,7,291,2,4
STU0164,2025-05-07,9,237,2,1
STU0164,2025-05-14,10,288,4,1
STU0165,2025-01-01,8,213,3,2
STU0165,2025-01-08,10,212,3,2
STU0165,2025-01-15,9,286,4,4
STU0165,2025-01-22,6,228,3,4
STU0165,2025-01-29,10,201,4,2
STU0165,2025-02-05,10,223,3,2
STU0165,2025-02-12,12,273,4,1
STU0165,2025-02-19,12,212,3,3
STU0165,2025-02-26,7,301,3,2
STU0165,2025-03-05,11,229,5,3
STU0165,2025-03-12,12,266,5,1
STU0165,2025-03-19,8,281,3,4
STU0165,2025-03-26,7,246,4,2
STU0165,2025-04-02,7,196,3,1
STU0165,2025-04-09,6,279,4,3
STU0165,2025-04-16,11,218,4,3
STU0165,2025-04-23,6,202,5,3
STU0165,2025-04-30,12,236,5,1
STU0165,2025-05-07,6,270,5,1
STU0165,2025-05-14,9,290,5,1
STU0166,2025-01-01,4,201,2,1
STU0166,2025-01-08,7,200,4,3
STU0166,2025-01-15,5,139,4,2
STU0166,2025-01-22,4,228,3,3
STU0166,2025-01-29,4,195,2,3
STU0166,2025-02-05,5,145,3,0
STU0166,2025-02-12,5,219,2,2
STU0166,2025-02-19,4,174,3,0
STU0166,2025-02-26,4,158,2,3
STU0166,2025-03-05,8,181,3,1
STU0166,2025-03-12,9,234,3,1
STU0166,2025-03-19,7,146,3,2
STU0166,2025-03-26,6,243,2,0
STU0166,2025-04-02,5,214,2,2
STU0166,2025-04-09,5,148,2,3
STU0166,2025-04-16,8,249,3,3
STU0166,2025-04-23,7,194,3,3
STU0166,2025-04-30,6,189,4,1
STU0166,2025-05-07,7,168,2,1
STU0166,2025-05-14,4,210,3,0
STU0167,2025-01-01,8,211,3,2
STU0167,2025-01-08,5,260,4,1
STU0167,2025-01-15,10,214,3,1
STU0167,2025-01-22,5,243,3,4
STU0167,2025-01-29,5,265,4,4
STU0167,2025-02-05,5,247,4,2
STU0167,2025-02-12,8,236,2,2
STU0167,2025-02-19,7,249,3,4
STU0167,2025-02-26,9,246,2,1
STU0167,2025-03-05,7,235,3,3
STU0167,2025-03-12,6,189,2,2
STU0167,2025-03-19,6,165,3,2
STU0167,2025-03-26,9,199,4,4
STU0167,2025-04-02,11,227,4,3
STU0167,2025-04-09,10,232,3,4
STU0167,2025-04-16,6,166,2,4
STU0167,2025-04-23,6,179,4,2
STU0167,2025-04-30,9,168,4,1
STU0167,2025-05-07,6,176,2,3
STU0167,2025-05-14,5,265,3,1
STU0168,2025-01-01,8,167,3,2
STU0168,2025-01-08,7,118,2,3
STU0168,2025-01-15,8,220,1,3
STU0168,2025-01-22,6,234,2,0
STU0168,2025-01-29,6,208,3,3
STU0168,2025-02-05,8,161,3,1
STU0168,2025-02-12,7,126,2,0
STU0168,2025-02-19,5,151,1,0
STU0168,2025-02-26,5,213,2,0
STU0168,2025-03-05,5,156,2,1
STU0168,2025-03-12,4,192,2,2
STU0168,2025-03-19,7,171,1,2
STU0168,2025-03-26,9,154,1,2
STU0168,2025-04-02,5,150,1,2
STU0168,2025-04-09,5,204,3,3
STU0168,2025-04-16,6,164,1,3
STU0168,2025-04-23,4,227,2,0
STU0168,2025-04-30,6,167,2,1
STU0168,2025-05-07,4,228,3,0
STU0168,2025-05-14,7,136,2,3
STU0169,2025-01-01,10,323,4,1
STU0169,2025-01-08,9,308,5,2
STU0169,2025-01-15,7,316,3,4
STU0169,2025-01-22,13,276,3,4
STU0169,2025-01-29,9,270,4,4
STU0169,2025-02-05,13,301,5,2
STU0169,2025-02-12,10,269,5,4
STU0169,2025-02-19,13,232,4,2
STU0169,2025-02-26,9,230,4,3
STU0169,2025-03-05,13,297,3,2
STU0169,2025-03-12,13,277,5,4
STU0169,2025-03-19,12,261,3,2
STU0169,2025-03-26,13,303,5,2
